event_1,event_2,label,dup_type,char_sim,norm_sim,jaccard,len_1,len_2,tok_1,tok_2,len_diff,tok_diff,same_action,same_domain
my_documents_webview_document_data_back_button_view,cashback_statistics_main_info_click,0,not_duplicate,0.2791,0.2791,0.0,51,35,8,5,16,3,0,0
currency_exchange_ved_order_expiration_time_select_click,premium_service_aclub_call_to_bank_click,0,not_duplicate,0.3333,0.3333,0.0714,56,40,8,7,16,1,1,0
passport_page_code_enter,upgrades_widget_button_click,0,not_duplicate,0.2692,0.2692,0.0,24,28,4,4,4,0,0,0
aml_details_confirmation_screen_view,cross_product_conf_lpr_back_click,0,not_duplicate,0.2899,0.2899,0.0,36,33,5,6,3,1,0,0
user_settings_password_view,client_limit_metrics_setup_limit_view,0,not_duplicate,0.3438,0.3438,0.125,27,37,4,6,10,2,1,0
session_attention_click,ai_summarizer_ai_response_view,0,not_duplicate,0.1509,0.1509,0.0,23,30,3,5,7,2,0,0
account_offers_main_screen_click,account_offers_main_screen_open,1,semantic,0.8571,0.8571,0.6667,32,31,5,5,1,0,0,1
abm_ecom_cabinet_test_api_click,abm_ecom_cabinet_test_api_touch,1,synonym,0.871,0.871,0.7143,31,31,6,6,0,0,0,1
combo_card_landing_back_button_close,advices_banner_impression,0,not_duplicate,0.2295,0.2295,0.0,36,25,6,3,11,3,0,0
trade_acquiring_amultipay_application_application_error,partners_promotions_search_region_screen_choose,0,not_duplicate,0.3333,0.3333,0.0,55,47,6,6,8,0,0,0
ruble_payment_nonresident_foreign_button_click,account_details_screen_view,0,not_duplicate,0.274,0.274,0.0,46,27,6,4,19,2,0,0
loan_refinancing_credit_amount_enter,global_search_spotlight_start,0,not_duplicate,0.3385,0.3385,0.0,36,29,5,4,7,1,0,0
ai_summarizer_ai_response_view,loan_refinancing_selfrestriction_screen_view,0,not_duplicate,0.3784,0.3784,0.125,30,44,5,5,14,0,1,0
contact_with_bank_emails_open,comtact_with_bank_emails_open,1,typo,0.9655,0.9655,0.6667,29,29,5,5,0,0,1,0
passport_page_button_no_card_click,button_page_passport_no_card_click,1,permutation,0.6471,0.6471,1.0,34,34,6,6,0,0,1,0
currency_payments_ved_creation_final_screen_view,ved_payments_currency_creation_final_screen_view,1,permutation,0.8125,0.8125,1.0,48,48,7,7,0,0,1,0
corporate_new_credit_page_view,combo_card_payment_method_change_screen_view,0,not_duplicate,0.4595,0.4595,0.0909,30,44,5,7,14,2,1,0
currency_payments_ved_new_contract_button_click,premium_service_only_lounges_compensation_screen_view,0,not_duplicate,0.34,0.34,0.0,47,53,7,7,6,0,0,0
daily_pay_connection_documents_page_screen_view,DailyPayConnectionDocumentsPageScreenView,1,case,0.7727,1.0,0.0,47,41,7,1,6,6,0,0
industry_solutions_recommendations_widget_tap,revenue_notifications_ved_revenue_notifications_filters_view,0,not_duplicate,0.2857,0.2857,0.0,45,60,5,7,15,2,0,0
chat_with_bank_edit_name_chat_save,chat_edit_bank_with_name_chat_save,1,permutation,0.8824,0.8824,1.0,34,34,7,7,0,0,1,1
new_deposit_special_conditions_click,new_investment_special_conditions_press,1,semantic,0.72,0.72,0.4286,36,39,5,5,3,0,0,1
account_closing_multistep_account_closing_via_chat_click,account_account_multistep_closing_closing_via_chat_click,1,permutation,0.8571,0.8571,1.0,56,56,8,8,0,0,1,1
aml_details_confirmation_choose,guarantee_lpr_button_send_click,0,not_duplicate,0.3226,0.3226,0.0,31,31,4,5,0,1,0,0
abm_acq_status_acq_done_impression,abm_acq_status_acq_done_displayed,1,synonym,0.806,0.806,0.6667,34,33,6,6,1,0,0,1
communication_center_error_screen_button_click_click,individual_debit_coordinator_open,0,not_duplicate,0.2353,0.2353,0.0,52,33,7,4,19,3,0,0
prelogin_lpr_send_self_contacts_s_event,voice_of_client_pop_up_close,0,not_duplicate,0.2388,0.2388,0.0,39,28,7,6,11,1,0,0
ruble_payment_nonresident_russia_button_click,credit_sb_abm_open_signatory_card_click,0,not_duplicate,0.4524,0.4524,0.0833,45,39,6,7,6,1,1,0
sbp_b2b_payment_hint_view,activation_basic_button_click,0,not_duplicate,0.1852,0.1852,0.0,25,29,5,4,4,1,0,0
trade_acquiring_delivery_delivery_error,trade_acquiring_send_dispatch_failure,1,semantic,0.5263,0.5263,0.2857,39,37,5,5,2,0,0,1
open_account_success_screen_finish_button_click,cross_product_conf_lpr_save_change_error,0,not_duplicate,0.2299,0.2299,0.0,47,40,7,7,7,0,0,0
polling_screen_polling_attepmed_started_start,currency_payments_ved_kvo_screen_view,0,not_duplicate,0.2927,0.2927,0.1,45,37,6,6,8,0,0,0
card_order_third_party_showcase_product_details_click,card_order_third_party_showcase_product_details_touch,1,synonym,0.9245,0.9245,0.7778,53,53,8,8,0,0,0,1
card_reissue_redisign_reissue_result_screen_success,premium_order_result_screen_view,0,not_duplicate,0.4578,0.4578,0.2222,51,32,7,5,19,2,0,0
loan_refinancing_deny_relend_after_final_check_screen_screen_view,investbox_auto_replenishment_rounding_disable_click,0,not_duplicate,0.3276,0.3276,0.0,65,51,10,6,14,4,0,0
partners_promotions_promotion_offer_share_click,partners_promotions_promotion_offer_share_touch,1,synonym,0.9149,0.9149,0.7143,47,47,6,6,0,0,0,1
travel_loyalty_error_page_screen_view,travel_loyalty_error_page_screen_view,1,exact,1.0,1.0,1.0,37,37,6,6,0,0,1,1
passport_page_button_start_call_click,PASSPORTPAGEBUTTONSTARTCALLCLICK,1,case,0.0,0.9275,0.0,37,32,6,1,5,5,0,0
open_account_success_screen_screen_view,open_account_screen_success_screen_view,1,permutation,0.8205,0.8205,1.0,39,39,6,6,0,0,1,1
currency_payments_ved_kvo_description_click,reports_get_certificate_click,0,not_duplicate,0.5,0.5,0.1111,43,29,6,4,14,2,1,0
cc2_step_2_screen_view,partners_promotions_partner_ad_view,0,not_duplicate,0.3509,0.3509,0.1111,22,35,5,5,13,0,1,0
communication_center_error_screen_button_click_click,communication_center_error_page_btn_click_tap,1,semantic,0.8041,0.8041,0.4444,52,45,7,7,7,0,0,1
customize_widget_dashboard_save_bottom_sheet_exit_click,customize_widget_dashboard_save_bottom_sheet_exit_click,1,exact,1.0,1.0,1.0,55,55,8,8,0,0,1,1
issued_bills_bundle_payment_error_impression,deposit_placements_deposit_placements_hub_screen_click,0,not_duplicate,0.3265,0.3265,0.0,44,54,6,7,10,1,0,0
business_card_customize_submit,business_card_customize_close,1,semantic,0.8475,0.8475,0.6,30,29,4,4,1,0,0,1
open_investbox_learn_more_impression,companies_hub_segment_control_group_click,0,not_duplicate,0.1818,0.1818,0.0,36,41,5,6,5,1,0,0
loan_refinancing_selfrestriction_screen_view,payments_catalogue_region_list_choose,0,not_duplicate,0.321,0.321,0.0,44,37,5,5,7,0,0,0
travel_loyalty_external_deeplink_redirect,travel_loyalty_external_deeplink_redirect,1,exact,1.0,1.0,1.0,41,41,5,5,0,0,1,1
card_issue_card_ownerships_open,card_issue_card_ownerships_load,1,synonym,0.9032,0.9032,0.6,31,31,5,5,0,0,0,1
id_external_idp_navigate,idexternalidpnavigate,1,case,0.9333,0.9333,0.0,24,21,4,1,3,3,0,0
ksp_early_repayment_step_two_ba_click,ksp_early_repayment_step_two_ba_click,1,exact,1.0,1.0,1.0,37,37,7,7,0,0,1,1
bonus_rate_up_landing_new_click,piggy_bank_regular_screen_screen_view,0,not_duplicate,0.3529,0.3529,0.0,31,37,6,6,6,0,0,0
mortgage_insurance_landing_button_back_click,abm_acq_form_step_1_impression,0,not_duplicate,0.2973,0.2973,0.0,44,30,6,6,14,0,0,0
account_restrictions_details_screen_view,subscription_owner_benefits_button_click,0,not_duplicate,0.325,0.325,0.0,40,40,5,5,0,0,0,0
my_products_filters_screen_click,personal_manager_result_screen_screen_view,0,not_duplicate,0.3784,0.3784,0.1111,32,42,5,6,10,1,0,0
pay_ecom_order_confirm,main_alert_cancel,0,not_duplicate,0.359,0.359,0.0,22,17,4,3,5,1,0,0
tap_connection_with_bank_click,chat_with_bank_alert_not_manager_open,0,not_duplicate,0.3881,0.3881,0.2,30,37,5,7,7,2,0,0
trade_acquiring_cabinet_document_list_impression,trade_list_cabinet_document_acquiring_impression,1,permutation,0.7708,0.7708,1.0,48,48,6,6,0,0,1,1
personal_insurance_account_terms_screen_view,investment_account_back_button_back,0,not_duplicate,0.4051,0.4051,0.1111,44,35,6,5,9,1,0,0
reports_middle_screen_button_click,reports_screen_middle_button_click,1,permutation,0.7941,0.7941,1.0,34,34,5,5,0,0,1,1
ruble_payment_nonresident_foreign_bank_name_field_click,ruble_payment_nonresident_forrign_bank_name_field_click,1,typo,0.9818,0.9818,0.7778,55,55,8,8,0,0,1,1
list_deals_cib_load_event_open,roadmap_cib_button_click,0,not_duplicate,0.2963,0.2963,0.1111,30,24,6,4,6,2,0,0
smart_limits_landing_screen_view,trade_acquiring_application_success_impression,0,not_duplicate,0.2821,0.2821,0.0,32,46,5,5,14,0,0,0
chatv3_video_preview_click,subscription_owner_landing_impression,0,not_duplicate,0.254,0.254,0.0,26,37,4,4,11,0,0,0
salary_moneybox_info_sheet_pdf_click,SalaryMoneyboxInfoSheetPdfClick,1,case,0.7463,1.0,0.0,36,31,6,1,5,5,0,0
geo_map_promocodes_open,geo_promocodes_map_open,1,permutation,0.8261,0.8261,1.0,23,23,4,4,0,0,1,1
prelogin_lpr_error_bankrupt_choose_organizations_s_event,organizations_lpr_error_bankrupt_choose_prelogin_s_event,1,permutation,0.7321,0.7321,1.0,56,56,8,8,0,0,1,0
currency_control_ved_contractor_name_field_click,contractor_control_ved_currency_name_field_click,1,permutation,0.75,0.75,1.0,48,48,7,7,0,0,1,0
sign_lpr_result_screen_success,roadmap_cib_screen_open,0,not_duplicate,0.3774,0.3774,0.125,30,23,5,4,7,1,0,0
investbox_auto_replenishment_percent_error,deposit_calculator_confirmation_screen_deal_signed_error,0,not_duplicate,0.4082,0.4082,0.0909,42,56,5,7,14,2,1,0
salary_moneybox_settings_back_click,salary_moneybox_settings_back_click,1,exact,1.0,1.0,1.0,35,35,5,5,0,0,1,1
check_notifications_tariff_selection_click,check_notifications_tariff_selection_click,1,exact,1.0,1.0,1.0,42,42,5,5,0,0,1,1
prelogin_lpr_method_click,premium_service_aclub_aml_screen_view,0,not_duplicate,0.2258,0.2258,0.0,25,37,4,6,12,2,0,0
self_employed_all_checks_screen_view,card_unblocking_confirmation_submit,0,not_duplicate,0.2254,0.2254,0.0,36,35,6,4,1,2,0,0
currency_control_ved_contract_end_date_field_click,subscription_owner_tariff_back,0,not_duplicate,0.25,0.25,0.0,50,30,8,4,20,4,0,0
external_card_save_result_screen_click,external_card_save_result_screen_touch,1,synonym,0.8947,0.8947,0.7143,38,38,6,6,0,0,0,1
abm_acq_sbp_form_continue_button_click,pay_routing_page_pay_qr_screen_view,0,not_duplicate,0.3014,0.3014,0.0,38,35,7,7,3,0,0,0
opening_tax_account_wowtax_banner_screen_view,opening_tax_screen_wowtax_banner_account_view,1,permutation,0.8,0.8,1.0,45,45,7,7,0,0,1,1
transaction_confirmation_timeout_click,accounts_settings_click,0,not_duplicate,0.3607,0.3607,0.1667,38,23,4,3,15,1,1,0
ksp_early_repayment_step_two_bd_confirm,cc2_error_screen_view,0,not_duplicate,0.3667,0.3667,0.0,39,21,7,4,18,3,0,0
currency_payments_ved_purpose_odes_screen_view,branch_operations_success_impression,0,not_duplicate,0.3171,0.3171,0.0,46,36,7,4,10,3,0,0
survey_question_select,survey_question_choose,1,synonym,0.8182,0.8182,0.5,22,22,3,3,0,0,0,1
universal_offer_lpr_chat_click,universal_offrr_lpr_chat_click,1,typo,0.9667,0.9667,0.6667,30,30,5,5,0,0,1,1
currency_payments_ved_amount_field_click,currency_payments_ved_amount_field_touch,1,synonym,0.9,0.9,0.7143,40,40,6,6,0,0,0,1
onboarding_mmb_spotlight_choose,self_employed_registration_button_click,0,not_duplicate,0.2571,0.2571,0.0,31,39,4,5,8,1,0,0
id_consent_ui_navigate,ui_consent_id_navigate,1,permutation,0.9091,0.9091,1.0,22,22,4,4,0,0,1,0
dom_start_click,onboarding_mmb_spotlight_choose,0,not_duplicate,0.3478,0.3478,0.0,15,31,3,4,16,1,0,0
button_banner_impression,imsi_confirmation_modal_window_close,0,not_duplicate,0.2333,0.2333,0.0,24,36,3,5,12,2,0,0
my_products_filters_screen_apply,my_products_fiilters_screen_apply,1,typo,0.9846,0.9846,0.6667,32,33,5,5,1,0,1,1
leasing_application_lpr_result_screen_success,industry_solutions_main_info_screen_view,0,not_duplicate,0.4471,0.4471,0.0909,45,40,6,6,5,0,0,0
service_notifications_alert_swipe,marketplace_banner_strip_impression,0,not_duplicate,0.3235,0.3235,0.0,33,35,4,4,2,0,0,0
welcome_stories_banner_click,support_chat_connect_error,0,not_duplicate,0.2222,0.2222,0.0,28,26,4,4,2,0,0,0
widget_click,cashback_statistics_section_click,0,not_duplicate,0.4,0.4,0.2,12,33,2,4,21,2,1,0
partners_promotions_bottom_of_the_uds_view,partners_promotions_bottom_off_the_uds_view,1,typo,0.9882,0.9882,0.75,42,43,7,7,1,0,1,1
opening_an_escrow_account_bic_and_account_validation_error,opening_an_escrow_account_bic_and_accounr_validation_error,1,typo,0.9828,0.9828,0.8889,58,58,9,9,0,0,1,1
currency_payments_ved_purpose_odes_screen_view,currency_paymens_ved_purpose_odes_screen_view,1,typo,0.989,0.989,0.75,46,45,7,7,1,0,1,1
personal_account_mvno_tariff_change_confirmation_screen_screen_view,personal_profile_mvno_tariff_change_confirmation_page_screen_open,1,semantic,0.803,0.803,0.5455,67,65,9,9,2,0,0,1
currency_payments_ved_new_currency_payment_screen_click,payment_payments_ved_new_currency_currency_screen_click,1,permutation,0.8,0.8,1.0,55,55,8,8,0,0,1,0
salary_moneybox_result_screen_click,option_services_create_option_status_change_create,0,not_duplicate,0.3529,0.3529,0.0,35,50,5,7,15,2,0,0
premium_service_lounges_info_click,premium_service_lounges_info_tap,1,synonym,0.8788,0.8788,0.6667,34,32,5,5,2,0,0,1
change_card_design_designs_by_conditions_screen_view,change_debit_design_designs_by_conditions_tab_open,1,semantic,0.7843,0.7843,0.4545,52,50,8,8,2,0,0,1
prelogin_lpr_confirmation_s_open,benefits_screen_open,0,not_duplicate,0.3077,0.3077,0.1429,32,20,5,3,12,2,1,0
hot_notification_aggregation_block_information_show,compensation_faq_click,0,not_duplicate,0.3288,0.3288,0.0,51,22,6,3,29,3,0,0
abm_acq_sbp_dynamic_qr_product_or_service_error,abm_acq_sbp_dynamic_qr_product_or_service_declined,1,synonym,0.8866,0.8866,0.8,47,50,9,9,3,0,0,1
loan_refinancing_check_again_back_button_click,loanrefinancingcheckagainbackbuttonclick,1,case,0.9302,0.9302,0.0,46,40,7,1,6,6,0,0
notifications_settings_schedule_change,discount_bil_discount_details_click,0,not_duplicate,0.1644,0.1644,0.0,38,35,4,5,3,1,0,0
orange_offers_compilation_open,aml_details_scroll,0,not_duplicate,0.2917,0.2917,0.0,30,18,4,3,12,1,0,0
precious_metals_showcase_showcase_coins_order_click,precious_metals_showcase_showcase_coins_order_tap,1,synonym,0.92,0.92,0.7143,51,49,7,7,2,0,0,1
edit_saving_account_confirmation_screen_open,client_limit_metrics_delete_limit_button_click,0,not_duplicate,0.2889,0.2889,0.0,44,46,6,7,2,1,0,0
deposit_losure_alert_screen_view,savings_losure_alert_view_view,1,semantic,0.7097,0.7097,0.5,32,30,5,5,2,0,1,0
ksp_early_repayment_step_two_ba_screen_view,step_early_repayment_ksp_two_ba_screen_view,1,permutation,0.9302,0.9302,1.0,43,43,8,8,0,0,1,0
chatv3_text_send,chatv3_text_push,1,synonym,0.8125,0.8125,0.5,16,16,3,3,0,0,0,1
abm_acq_form_resource_data_error,search_claim_search_claim_close_click,0,not_duplicate,0.3188,0.3188,0.0,32,37,6,6,5,0,0,0
phone_bank_transfer_banner_impression,retention_retention_offer_back,0,not_duplicate,0.2985,0.2985,0.0,37,30,5,4,7,1,0,0
investment_account_accounts_details_click,investment_profile_accounts_data_click,1,semantic,0.7848,0.7848,0.4286,41,38,5,5,3,0,1,1
currency_payments_ved_clearing_hint_button_click,credit_sb_abm_edit_inn_edit,0,not_duplicate,0.4,0.4,0.0,48,27,7,6,21,1,0,0
currency_payments_ved_inr_banner_click,currency_banner_ved_inr_payments_click,1,permutation,0.6053,0.6053,1.0,38,38,6,6,0,0,1,1
survey_question_scroll,suevey_question_scroll,1,typo,0.9545,0.9545,0.5,22,22,3,3,0,0,1,0
smart_limits_passport_details_screen_view,currency_control_ved_loading_error_create_screen_view,0,not_duplicate,0.4681,0.4681,0.1667,41,53,6,8,12,2,1,0
trade_acquiring_application_draft_reject,trade_acquiring_application_draft_reject,1,exact,1.0,1.0,1.0,40,40,5,5,0,0,1,1
passcode_manage_creation_view,communication_center_open_full_screen_video_player_click,0,not_duplicate,0.3294,0.3294,0.0,29,56,4,8,27,4,0,0
branch_operations_back_button_click,chatv3_text_menu_share_click,0,not_duplicate,0.4127,0.4127,0.1111,35,28,5,5,7,0,1,0
tab_close,combo_card_get_limit_click,0,not_duplicate,0.2286,0.2286,0.0,9,26,2,5,17,3,0,0
passcode_manage_creation_view,onboarding_mmb_onboarding_scenario_fail,0,not_duplicate,0.3235,0.3235,0.0,29,39,4,5,10,1,0,0
level_owner_change_plan_screen_view,level_owner_change_plan_screen_display,1,synonym,0.8767,0.8767,0.7143,35,38,6,6,3,0,0,1
chatv3_promo_selector_get,scheduled_statement_quick_actions_view,0,not_duplicate,0.3492,0.3492,0.0,25,38,4,5,13,1,0,0
chatv3_bubble_long_click,currency_payments_ved_contract_date_field_click,0,not_duplicate,0.338,0.338,0.1,24,47,4,7,23,3,1,0
personal_manager_change_office_form_screen_view,personal_manager_change_office_form_screen_see,1,synonym,0.9462,0.9462,0.75,47,46,7,7,1,0,0,1
deals_lpr_screen_open,goskey_nep_sign_apply,0,not_duplicate,0.381,0.381,0.0,21,21,4,4,0,0,0,0
statement_export_succeed_statement_open,ksp_early_repayment_step_one_click,0,not_duplicate,0.3836,0.3836,0.0,39,34,5,6,5,1,0,0
daily_pay_connection_unsuccess_button_click,daily_pay_coonnection_unsuccess_button_click,1,typo,0.9885,0.9885,0.7143,43,44,6,6,1,0,1,1
check_in_lpr_screen_open,check_lpr_in_screen_open,1,permutation,0.875,0.875,1.0,24,24,5,5,0,0,1,1
id_login_form_screen_view,currency_payments_ved_kvo_field_click,0,not_duplicate,0.2258,0.2258,0.0,25,37,5,6,12,1,0,0
prelogin_lpr_contacts_click,prelogin_lpr_contcats_click,1,typo,0.963,0.963,0.6,27,27,4,4,0,0,1,1
abm_acq_sbp_dynamic_qr_to_sbp_click,abmacqsbpdynamicqrtosbpclick,1,case,0.8889,0.8889,0.0,35,28,8,1,7,7,0,0
piggy_bank_accept_button_screen_view,piggy_bank_accept_link_tab_view,1,semantic,0.7164,0.7164,0.5,36,31,6,6,5,0,1,1
currency_control_ved_unk_field_click,currency_control_ved_unk_field_clock,1,typo,0.9722,0.9722,0.7143,36,36,6,6,0,0,0,1
new_product_ao_product_click,open_account_page_link_click,0,not_duplicate,0.3571,0.3571,0.125,28,28,5,5,0,0,1,0
check_notifications_unsubscribe_button_click,cgeck_notifications_unsubscribe_button_click,1,typo,0.9773,0.9773,0.6667,44,44,5,5,0,0,1,0
ksp_early_repayment_step_two_ad_back,ksp_early_repaymment_step_two_ad_back,1,typo,0.9863,0.9863,0.75,36,37,7,7,1,0,1,1
cc2_bki_income_enter,cc2_bki_income_enter,1,exact,1.0,1.0,1.0,20,20,4,4,0,0,1,1
chatv3_text_menu_copy_click,orange_main_click,0,not_duplicate,0.5,0.5,0.1429,27,17,5,3,10,2,1,0
travel_main_log_in_click,x5_account_main_click,0,not_duplicate,0.5333,0.5333,0.2857,24,21,5,4,3,1,1,0
individual_salary_open_faq_screen_view,individual_salary_screen_faq_open_view,1,permutation,0.8421,0.8421,1.0,38,38,6,6,0,0,1,1
conditions_lpr_screen_open,conditions_screen_lpr_open,1,permutation,0.8462,0.8462,1.0,26,26,4,4,0,0,1,1
card_update_pin_multistep_pin_entry_screen_screen_view,card_update_pin_multistep_pin_entry_screen_screen_view,1,exact,1.0,1.0,1.0,54,54,9,9,0,0,1,1
user_settings_password_view,pay_routing_page_pay_iframe_screen_view,0,not_duplicate,0.4545,0.4545,0.1111,27,39,4,7,12,3,1,0
settings_change_phone_code_confirm_submit,opening_tax_account_account_opening_form_screen_view,0,not_duplicate,0.3441,0.3441,0.0,41,52,6,8,11,2,0,0
premium_service_aclub_aml_screen_view,currency_control_ved_contract_currency_field_click,0,not_duplicate,0.1379,0.1379,0.0,37,50,6,7,13,1,0,0
trade_acquiring_amultipay_application_application_success,supercashback_drum_alpha_smart_offer_click,0,not_duplicate,0.1818,0.1818,0.0,57,42,6,6,15,0,0,0
personal_manager_rate_select,loan_refinancing_check_again_screen_screen_view,0,not_duplicate,0.32,0.32,0.0,28,47,4,7,19,3,0,0
carousel_for_you_banner_view,CAROUSEL_FOR_YOU_BANNER_VIEW,1,case,0.1429,1.0,0.0,28,28,5,5,0,0,0,0
check_in_lpr_add_product_button_click,loan_refinancing_fee_discount_screen_view,0,not_duplicate,0.3333,0.3333,0.0,37,41,7,6,4,1,0,0
customize_widget_my_products_error_click,abm_acq_form_save_button_click,0,not_duplicate,0.2857,0.2857,0.0909,40,30,6,6,10,0,1,0
payments_catalogue_subcategory_choose,change_of_ddu_data_tab_bank_click,0,not_duplicate,0.3143,0.3143,0.0,37,33,4,7,4,3,0,0
prelogin_lpr_product_open,open_brokerage_account_with_purchase_main_click,0,not_duplicate,0.1111,0.1111,0.1,25,47,4,7,22,3,0,0
carousel_for_you_banner_view,carousel_for_you_banner_open,1,synonym,0.8929,0.8929,0.6667,28,28,5,5,0,0,0,1
close_close_account_success_screen_view,cross_product_conf_lpr_back_click,0,not_duplicate,0.1944,0.1944,0.0,39,33,6,6,6,0,0,0
